ID,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
tt8963602,Idhuthanda Sattam,1992,110 min,-,-,Crime            ,tamil
tt0319362,Ennathoni,2001,-,-,-,Romance            ,malayalam
tt6516876,Mighty Khiladi Raju,2014,66 min,-,-,Animation            ,hindi
tt0235207,Baghdad Ka Chor,1934,-,-,-,-,hindi
tt3548494,Matlabi,1989,-,-,-,Drama            ,hindi
tt8929736,Budget Padmanabhan,2000,152 min,6.3,30,Drama            ,tamil
tt1784589,Players,2012,163 min,4.1,"4,117","Action, Crime, Thriller            ",hindi
tt0214521,Balache Baap Brahmachari,1989,120 min,7.6,64,"Comedy, Drama            ",marathi
tt5473858,Bahiru Pehlwan Ki Jai Ho,2010,-,-,-,Comedy            ,marathi
tt1579592,Kick,2009,155 min,7.8,"4,283","Action, Comedy, Crime            ",telugu
tt5935704,Padmaavat,2018,164 min,7.0,"28,050","Drama, History, Romance            ",rajastani
tt8056032,Pathirakalam,2018,133 min,7.5,21,"Crime, Drama            ",malayalam
tt8708822,The Story of a Banyan Tree,2015,31 min,-,-,"Short, History            ",urdu
tt0359540,Kanoon Ki Zanjeer,1990,-,4.5,10,"Action, Crime            ",hindi
tt6386202,ONE,2013,97 min,-,-,Horror            ,malayalam
tt5241944,Dharmatma,2013,-,-,-,Action            ,bhojpuri
tt3413670,Thoondil Meen,1977,-,-,-,-,tamil
tt1378269,Ittefaq,2008,-,-,-,Comedy            ,urdu
tt13708182,Vitamin She,2020,73 min,7.3,46,"Comedy, Fantasy            ",telugu
tt7960098,Hitler,2006,-,-,-,Action            ,bengali
tt1214961,Happy Days,2007,153 min,7.9,"4,753",Drama            ,telugu
tt0278034,Shnesham Screenil,1990,-,-,-,-,malayalam
tt5012370,Half Widow,2017,91 min,8.4,109,Drama            ,oriya
tt0245678,Aalyashikaram,1983,-,6.1,20,"Action, Family            ",telugu
tt0290501,CID Agent 302,1968,150 min,-,-,Action            ,hindi
tt1666177,Seetha Kalyanam,2009,114 min,3.3,24,Drama            ,malayalam
tt6838752,Ekee Onge Eto Rup,1970,-,-,-,Drama            ,bengali
tt7240014,Kalippaattakkaaran: Toy Maker,2015,84 min,6.9,15,Drama            ,malayalam
tt0353209,Aval Oru Sindhu,1989,-,-,-,Drama            ,malayalam
tt5032300,Puroshkar,1983,-,8.3,22,Family            ,bengali
tt6725298,Jai Baba Bholenath,2011,-,-,-,Drama            ,bengali
tt0319576,Irupatthi Naalu Mani Neram,1984,123 min,5.7,22,"Crime, Thriller            ",tamil
tt10106734,Dhumas,2019,-,-,-,"Drama, Romance            ",marathi
tt2191164,Station,I 2014,103 min,7.5,90,"Crime, Drama, Thriller            ",hindi
tt12618480,Kalyana Sougandhikam,2015– ,22 min,-,-,Drama            ,malayalam
tt12361178,Drishyam 2,2021,152 min,8.7,"22,950","Crime, Drama, Thriller            ",malayalam
tt13394320,Anbulla Manvizhiye,2012,-,-,-,Drama            ,tamil
tt8581484,Pandit Bajeko Lauri,2018,-,7.1,10,Drama            ,nepali
tt12310770,Buro Johnson,2013,47 min,-,-,Drama            ,bengali
tt0237544,Parashmoni,1988,-,7.1,12,Drama            ,bengali
-,Secret,II,-,-,-,"Romance, Thriller            ",telugu
tt4782232,Dukh Samundron Paar De,1996,-,-,-,Drama            ,punjabi
tt10147386,Iye Marathi Che Nagri,1965,-,-,-,Drama            ,marathi
tt5613770,Bobby,1990,-,-,-,Drama            ,bengali
tt1207986,Shikari,1964,-,-,-,-,urdu
tt7442054,Un Kahi,1982,50 min,8.6,32,Comedy            ,urdu
tt0372313,Gunehgar,1967,-,-,-,"Action, Crime            ",hindi
tt7639338,Samadhan,1979,128 min,-,-,Drama            ,bengali
tt14086282,Makkale Maanikya,2014,-,-,-,Drama            ,kannada
tt13606350,Saa Boo Thiri,2009,140 min,-,-,Drama            ,tamil
tt0928160,Okka Magadu,2008,150 min,2.1,499,"Action, Comedy, Drama            ",telugu
tt10651108,Ishq Khumari,2019,-,-,-,Drama            ,punjabi
tt10713436,Amaran 1992,1992,130 min,6.7,15,Crime            ,tamil
tt8710314,Dasa Thirigindi,1979,135 min,-,-,Drama            ,telugu
tt10648472,Ramai,2019,142 min,-,-,-,marathi
tt0801010,Salakhain,2004,-,6.2,64,"Action, Drama            ",urdu
tt5988500,Crazy Boy,2016,136 min,4.5,15,"Action, Comedy, Romance            ",kannada
tt11238050,Nirahua Hindustani 3,2018,165 min,-,-,Drama            ,bhojpuri
tt12613748,Prem Tame,2021,125 min,5.3,170,Romance            ,bengali
tt5426850,Bandhabi,1989,153 min,-,-,Drama            ,bengali
tt11423510, Alif Laila,1997–2002,-,-,-,"Adventure, Fantasy            ",urdu
tt0234290,Muyyi,1978,-,-,-,-,kannada
tt0068938,Mere Jeevan Saathi,1972,142 min,6.9,167,"Drama, Adventure, Action            ",hindi
tt9691348,Jamraud,2019,120 min,-,-,Drama            ,punjabi
tt0220594,Kartoos,1999,124 min,5.1,509,"Action, Thriller            ",hindi
tt0064915,Saat Hindustani,1969,144 min,6.5,198,"Action, Adventure, Drama            ",hindi
tt0261170,Periamma,1992,-,-,-,-,tamil
tt3063514,Bharathi,1949,-,-,-,-,kannada
tt1949120,Badla ......the revenge,2003,124 min,6.0,5,Action            ,punjabi
tt12078108,Mehabooba,2020,-,-,-,Romance            ,kannada
tt13913204,Boxed,2021,115 min,6.6,8,Adventure            ,hindi
tt11686992,Aasmanon Pe Likha,2013–2014,-,-,-,Drama            ,urdu
tt0254461,Kaattumallika,1966,-,-,-,-,malayalam
tt11510930,Bitiya Sada Suhaghan Rah,2014,-,-,-,Family            ,hindi
tt11317718,Ardhangini,2019,168 min,-,-,Drama            ,bhojpuri
tt0258699,Kalidas,1931,-,5.5,10,"Drama, History, Musical            ",tamil
tt0279341,Pravaham,1975,131 min,-,-,-,malayalam
tt0369203,Aaghat,1990,-,-,-,Musical            ,marathi
tt8678054,Ishq Subhan Allah,2018– ,20 min,6.3,78,"Drama, Romance            ",oriya
tt4896946,Badnaam Raaten,2000,-,-,-,Thriller            ,hindi
tt0232287,Passing Show,1936,-,-,-,Action            ,hindi
tt0334152,Prakriti Manohari,1980,-,-,-,-,malayalam
tt13310986,Doctor Doctor,2020,118 min,5.3,48,Comedy            ,marathi
tt0363583,Dushman Devta,1991,-,4.2,20,Action            ,hindi
tt3400186,Thanga Rangan,1978,-,-,-,-,tamil
tt0197294,Bhoothakkannadi,1997,115 min,7.8,397,Drama            ,malayalam
tt10825098,GST - Galti Sirf Tumhari,2017,-,4.8,5,Drama            ,hindi
tt0263060,Anbe Daivam,1957,-,-,-,-,tamil
tt7510954,Bhikhari the Billionaire,2018,-,-,-,Family            ,hindi
tt2213658,Abosheshey,2011,118 min,7.0,159,Drama            ,bengali
tt7213936,What Will People Say,2017,106 min,7.4,"4,869",Drama            ,oriya
tt8869156,Namaste Mr Doc,2018,-,-,-,Family            ,telugu
tt0275441,Kaathil Oru Kinnaram,1996,-,4.4,17,"Comedy, Romance            ",malayalam
tt14267908,Kachhe Achho Tumi,2010,-,-,-,Drama            ,bengali
tt9174422,Karshanam,2018,115 min,6.2,6,Thriller            ,kannada
-,Thirimali,2021,-,-,-,Comedy            ,malayalam
-,Zor,,-,-,-,Action            ,punjabi
tt6539198,Middle Class Madhavan,2001,153 min,6.7,29,Drama            ,tamil
tt0238485,Paach Rangachi Paach Pakhre,1975,-,-,-,-,marathi
tt0156459,Deepak,1963,-,-,-,-,hindi
tt0401897,Yella Hengasirinda,1986,-,-,-,-,kannada
tt1268267,Qeemat,1986,-,-,-,-,punjabi
tt1324025,Rafoo Chakkar: Fun on the Run,2008,122 min,3.3,53,"Comedy, Crime, Drama            ",hindi
tt1538339,Main Woh Nahin,1967,-,-,-,-,urdu
tt0359830,Phool Khile Hain Gulshan Gulshan,1978,115 min,6.3,63,"Drama, Family            ",hindi
tt13690996,Kunidu Kunidu Baare,2010,-,-,-,Drama            ,kannada
tt13394340,Pachai Engira Kaathu,2012,-,-,-,Drama            ,tamil
tt0448121,Sins,2005,138 min,4.3,384,"Drama, Romance, Thriller            ",hindi
tt0047827,Anarkali,1955,-,6.5,34,"Drama, Romance            ",tamil
tt1627922,Kaun Kise Da Beli,2007,131 min,-,-,Drama            ,punjabi
tt2227430,Srimannarayana,2012,135 min,4.2,212,Drama            ,telugu
tt0260693,Amayakuralu,1971,-,-,-,Drama            ,telugu
tt0272280,Romantic India,1936,161 min,-,-,-,hindi
tt14301208,Watan Iman,1975,-,-,-,Drama            ,punjabi
tt4901338,Sakalakala Vallavan,2015,150 min,3.1,355,"Action, Comedy            ",tamil
tt0395434,Aafat,1977,148 min,5.3,17,"Crime, Drama            ",hindi
tt8852350,Hun Ni Murhde Yaar,2018,-,-,-,Action            ,punjabi
tt1380198,Sididedda Sahodara,1983,-,-,-,-,kannada
tt0355686,Lelam,1997,180 min,7.2,440,"Action, Thriller            ",malayalam
tt10922610,Jodi,2019,130 min,6.1,81,Romance            ,telugu
tt10039008,Prathighatana,2014,117 min,-,-,Drama            ,telugu
tt14265926,BevQ,2020,14 min,-,-,"Short, Comedy            ",malayalam
tt0275389,Guruji Oru Vakku,1985,121 min,5.7,26,-,malayalam
tt4888740,Appavum Veenjum,2015,107 min,3.9,41,"Drama, Romance            ",malayalam
tt4142302, Humsafar,2011–2012,39 min,8.3,22,"Drama, Romance            ",urdu
tt0244972,Anirban,1948,-,-,-,Drama            ,bengali
tt6010630,Oru Mexican Aparatha,2017,143 min,6.0,"1,228","Action, Thriller            ",malayalam
tt4144624, Humsafar,2011–2012,40 min,8.2,20,"Drama, Romance            ",urdu
tt12693352,A+,2018,130 min,-,-,Drama            ,kannada
tt1579523,Amma Nanna Kavali,1996,-,-,-,Family            ,telugu
tt0155771,Jai Jawan Jai Makan,1971,-,-,-,"Drama, Romance            ",hindi
tt1954598,Ladies vs. Ricky Bahl,2011,140 min,6.0,"8,946","Comedy, Crime, Drama            ",punjabi
tt4545630,Sardaar Gabbar Singh,2016,164 min,4.8,"2,298","Action, Comedy            ",hindi
tt0313990,Doraemon: Nobita's Little Star Wars,1985,98 min,6.9,249,"Animation, Adventure, Family            ",hindi
-,Aalingon,,-,-,-,Drama            ,bengali
tt0320734,Vidincha Kalyaanam,1986,138 min,6.3,7,-,tamil
tt5908564,The Korean Dream,2013,27 min,-,-,"Documentary, Short, Drama            ",nepali
tt0355760,Mazhathullikkilukkam,2002,-,6.2,173,"Comedy, Drama            ",malayalam
tt8907712,Aattukara Alamelu,1977,149 min,5.2,6,Drama            ,tamil
tt13746460,Kalaiyatha Ninaivugal,2005,-,-,-,Drama            ,tamil
tt4111078, Humsafar,2011–2012,47 min,7.9,22,"Drama, Romance            ",oriya
tt11542712,Khaufnak,1976,-,-,-,Action            ,punjabi
tt0256460,Tulasi Vivah,1984,-,6.6,7,-,gujarati
tt0157953,Madhavi,1969,-,-,-,"Drama, History            ",hindi
tt0324389,Urangaadha Nenjangal,1983,-,-,-,-,tamil
tt0482913,Bus Conductor,2005,-,3.8,240,"Action, Comedy            ",malayalam
tt0332654,Hredhayathil Nee Mathram,1979,-,-,-,-,malayalam
tt5091300,Etotuku Asha,1968,-,8.7,12,"Drama, Family            ",bengali
tt0237472,Mudra,1989,120 min,7.5,73,Drama            ,malayalam
tt3171754,Shravani Subramanya,2013,-,7.3,86,"Comedy, Romance            ",kannada
-,Mango,II,-,-,-,"Comedy, Crime            ",hindi
tt7790898,GujjuBhai - Most Wanted,2018,157 min,7.3,452,Comedy            ,gujarati
tt14223190,Fasana Dil,1969,-,-,-,-,urdu
tt0156692,Kashinath,1943,-,6.2,5,Drama            ,bengali
tt11389562,The Mountains Are a Dream That Call to Me,2020,95 min,7.6,16,-,nepali
tt7468542,Labour Room,2016,-,-,-,"Short, Drama            ",malayalam
tt13979252,Paper Dhoni,2012,-,-,-,Drama            ,kannada
tt11714964,Vijeta,2020,135 min,-,-,"Drama, Sport            ",marathi
tt14230354,Insan aur Aadmi,1970,-,-,-,-,urdu
tt2951576,One by Two,2014,139 min,4.2,722,"Comedy, Drama, Romance            ",hindi
tt11509538,Haunted Hills,2020,102 min,6.3,26,Horror            ,hindi
tt0415003,Pride and Honour,2004,162 min,5.5,"3,437","Action, Crime, Drama            ",hindi
tt0334450,Swarnapakshikal,1981,-,-,-,-,malayalam
tt1579890,Thali,1997,-,6.4,16,Romance            ,telugu
tt0087146,Didi,1984,-,-,-,Drama            ,bengali
tt4969318,Kanthari,2015,112 min,3.1,25,Drama            ,malayalam
tt12375532,Meghor Sobi,2014,-,-,-,Family            ,assamese
tt7559180,99 Songs,2019,128 min,8.8,753,"Musical, Romance            ",tamil
tt12916150,Noise of Silence,2021,110 min,7.2,42,"Drama, Romance            ",hindi
tt9477392,Samar,1950,-,-,-,Drama            ,bengali
tt14257028,1232 KMS,2021– ,86 min,8.0,418,Documentary            ,malayalam
tt5930924,Shuvaa,2006,106 min,8.2,53,"Drama, Romance            ",bengali
tt0339998,Baadal,1985,-,5.7,23,"Drama, Family            ",hindi
tt11847448,Aghor,2012,140 min,-,-,-,marathi
tt7609700,Pragaitihasik,1984,51 min,-,-,Drama            ,bengali
tt1414567,Sati Shakthi,1963,-,7.6,8,-,kannada
-,Baiju Bawra,2021,-,-,-,Drama            ,hindi
tt3734190,Bandh Kamre Hain,2000,-,-,-,Thriller            ,hindi
tt4249544,Baba Keno Chakar,1998,150 min,7.1,87,Drama            ,bengali
tt9081378,Bhool Bhulaiyaa,2015,-,-,-,Romance            ,nepali
tt0283911,Bas Itna Sa Khwaab Hai...,2001,169 min,3.8,580,"Drama, Romance, Thriller            ",hindi
tt8971612,Iru Vallavargal,1966,156 min,-,-,Drama            ,tamil
tt13057604,Kathirvel Kaaka,2015,116 min,-,-,Drama            ,tamil
tt11518138,Digambara Samiyar,1950,173 min,-,-,Thriller            ,tamil
tt6986710,The Accidental Prime Minister,2019,112 min,6.0,"6,285","Biography, Drama            ",hindi
tt11244562,Christopher and Philucifer,2018,-,-,-,"Comedy, Fantasy            ",malayalam
tt5226516,Siyaasat: The Politics,2006,-,-,-,Action            ,hindi
tt0272297,Snehikkan Samayamilla,1978,-,-,-,-,malayalam
tt0030806,Street Singer,I 1938,135 min,6.4,14,Drama            ,hindi
tt1341167,Four Lions,2010,97 min,7.3,"73,169","Comedy, Crime, Drama            ",oriya
tt0231480,Dokyala Taap Nahin,1990,-,8.3,6,-,marathi
tt13396950,Bade Abbu,2019,121 min,-,-,Drama            ,konkani
tt1579694,Sahasam,1996,-,-,-,Action            ,telugu
tt5212160,Chhota Bheem Himalayan Adventure,2016,97 min,5.5,115,Animation            ,hindi
tt3557948,Shauqeen Haseena,1992,-,-,-,Thriller            ,hindi
tt6085752,"Dad, I am Watching you",2016,132 min,-,-,"Comedy, Family            ",hindi
-,Virus,VI,-,-,-,Action            ,tamil
tt0351505,O Amma Katha,1981,-,-,-,-,telugu
tt0400584,Krishna Arjun,1997,130 min,6.8,22,Drama            ,hindi
tt13641902,Jeevan Daan,2018,-,-,-,Short            ,urdu
tt0924262,Okkadunnadu,2007,119 min,7.4,541,"Action, Thriller            ",telugu
-,Baba Baby 0,2021,-,-,-,"Romance, Comedy            ",bengali
tt1739176,Engeyum Kadhal,2011,125 min,5.0,680,Romance            ,tamil
tt8676918,Aavide Shyamala,1999,117 min,-,-,Drama            ,telugu
-,Web Girls,,-,-,-,Thriller            ,hindi
tt0155884,Mordhwaj,1952,-,-,-,-,hindi
tt0319395,Ezhudhaantha Chattangal,1984,-,-,-,-,tamil
tt11774804,Court Martial,2020,120 min,6.8,166,Drama            ,hindi
tt3885740,Ram Aur Rahim,1968,-,-,-,Drama            ,hindi
tt5821100,Koppayile Kodumkattu,2016,118 min,3.8,16,Drama            ,malayalam
tt0297276,Manchi Chedu,1963,133 min,-,-,Drama            ,telugu
tt10828920,Final Decision,,-,-,-,Drama            ,hindi
tt6735034,Anbanavan Asaradhavan Adangadhavan,2017,160 min,2.3,581,Action            ,tamil
tt0466901,Naa Alludu,2005,-,3.5,425,Romance            ,telugu
tt14521174,Naa Rakumarudu,2014,-,-,-,Drama            ,telugu
tt10238510,Mazhi Tapasya,2016,135 min,-,-,Drama            ,marathi
tt0242256,Alai Payuthey,2000,156 min,8.3,"5,509","Drama, Musical, Romance            ",tamil
-,L2: Empuraan,2023,-,-,-,"Action, Crime, Thriller            ",malayalam
tt0369762,Namma Baduku,1971,-,-,-,Musical            ,kannada
tt14484874,Hunter,2003,136 min,-,-,Drama            ,kannada
tt14232426,Jaan Kurbaan,2011,157 min,-,-,Drama            ,bengali
tt8827080,Sankalpam,1957,149 min,-,-,Drama            ,telugu
tt2216852,Main Aur Mr. Riight,2014,130 min,5.2,344,"Comedy, Romance            ",hindi
tt13612708,Nee Unnai Arindhaal,2009,130 min,-,-,Drama            ,tamil
tt1286567,Kunwari,1966,-,-,-,Drama            ,hindi
tt0377481,Bedroom Story,1988,-,-,-,Drama            ,hindi
tt11373840,Saajan Bakery Since 1962,2021,124 min,4.5,348,"Comedy, Family            ",malayalam
tt1601815,Chandamama,2007,-,6.7,246,"Drama, Romance            ",telugu
tt8790014,Padaharella Ammayi,1986,-,-,-,Drama            ,telugu
-,Mugizh,2021,-,-,-,Drama            ,tamil
tt3994168,Shehr-e-Zaat,2012,-,8.4,513,"Mystery, Romance            ",oriya
tt6419748,Gajalu,2016,133 min,6.2,21,"Drama, Family, Romance            ",nepali
tt14497714,Sithara Krishnakumar & Sudeep Kumar: Sadaa Paalaya,2014 Video,4 min,-,-,"Short, Music            ",malayalam
tt0277292,Sasthram Jayichu Manushyan Thottu,1973,-,-,-,-,malayalam
tt5792014,Mrithyumjayam,2016,15 min,6.9,7,"Short, Crime            ",malayalam
tt3040964,The Jungle Book,2016,106 min,7.4,"261,312","Adventure, Drama, Family            ",punjabi
tt1345484,Kala Coat,1993,-,3.8,5,"Action, Crime, Drama            ",hindi
tt9855782,Tujhi Majhi Love Story,2014,-,-,-,Romance            ,marathi
tt2451576,Roshni,2002,-,-,-,Drama            ,hindi
tt13193132,The Evening Show,2020,-,8.9,60,Thriller            ,hindi
tt14217136,Main Bani Dulhan,1974,-,-,-,-,punjabi
tt0237726,Shahar Theke Dooray,1981,134 min,6.3,22,Drama            ,bengali
tt14498148,Vijay Yesudas & Merin Gregory: Uyirin Naadhane,2018 Video,5 min,-,-,"Short, Music            ",malayalam
tt13439462,Kumara,2009,-,-,-,Drama            ,tamil
tt0988655,A Flat,2010,103 min,4.5,202,"Drama, Horror, Romance            ",hindi
tt0323359,Nam Ooru Nalla Ooru,1986,128 min,-,-,-,tamil
tt7951766,Shenbaga Kottai,2016,-,-,-,-,tamil
tt12438732,Nodi Mathu Boi,2015,111 min,8.7,27,Drama            ,assamese
tt14065002,Chan Suraj,1981,177 min,-,-,Action            ,punjabi
tt7673212,Unnamed Project,,-,-,-,Drama            ,telugu
tt0423286,Sullan,2004,138 min,3.2,325,"Action, Crime, Drama            ",tamil
tt0881894,Attagasam,2004,157 min,6.4,"1,185","Action, Drama            ",tamil
tt0395177,Insaan Badalta Hai,1961,-,-,-,Musical            ,urdu
tt2825840,Criminal Hunter,2012,-,5.8,40,Action            ,assamese
tt14077284,Ek Da Kaay Zale Baiko Udali Bhurrr,2009,126 min,-,-,Drama            ,marathi
tt0257763,Hoshiyar,1985,147 min,4.7,33,"Action, Comedy, Drama            ",hindi
tt0139589,Savera,1958,-,7.2,9,"Crime, Drama            ",hindi
tt0307454,Sathruvu,1990,138 min,7.3,79,"Action, Drama            ",telugu
tt12577834,Rashmirekha,1974,-,-,-,Drama            ,assamese
tt2955960,Heera Moti,1972,-,-,-,Drama            ,punjabi
tt13576050,Contact Killer,2020,112 min,-,-,Thriller            ,hindi
tt8784736,No Entry,2007,-,-,-,Drama            ,telugu
tt0338219,Maavidakulu,1998,-,6.3,48,"Comedy, Drama            ",telugu
tt0085743,Jaane Bhi Do Yaaro,1983,132 min,8.4,"13,330","Comedy, Crime, Drama            ",hindi
tt4912940,Moger Mullok,1999,-,-,-,Action            ,bengali
tt13624226,Uroniya Mon,2007,74 min,-,-,"Musical, Romance            ",assamese
tt2079524,Kusum Kusum Prem,2011,118 min,4.5,11,Drama            ,bengali
tt13004870,Summave Aaduvom,2016,132 min,-,-,Drama            ,tamil
tt0370866,Ladki,1989,-,-,-,-,hindi
tt1359585,Makante Achan,2009,-,5.8,196,"Comedy, Drama            ",malayalam
tt4429578,Love in Mandya,2014,120 min,6.5,26,Drama            ,kannada
tt1579811,Mogudu Pellam O Dongodu,2005,-,4.0,25,Romance            ,telugu
tt1329222,Prema Sangama,1992,129 min,-,-,-,kannada
tt5835898,Memories of Fear,1995,57 min,-,-,Drama            ,hindi
tt1506994,Woman from the East,2013,120 min,7.6,14,"Drama, Family            ",hindi
tt10230524,Once Upon a Time,2018 Video,-,-,-,"Short, Music            ",malayalam
tt7278782,Dry: The Days After...,2017,102 min,-,-,Drama            ,malayalam
tt3509194,Tatya Tope,1978,-,-,-,Drama            ,hindi
tt14318638,Santha,2007,172 min,-,-,Drama            ,kannada
tt14333062,Mera Veer,1967,-,-,-,-,punjabi
tt13613252,Namma Basava,2005,158 min,-,-,"Action, Comedy, Romance            ",kannada
tt7247310,Mee Tulas Tujhya Angani,2005,155 min,-,-,Drama            ,marathi
tt13635626,"Tumi Suwa Jetia, Mukti",2006 Video,-,-,-,"Short, Romance            ",assamese
tt0398730,Baghdad Ka Chor,1946,-,-,-,"Action, Adventure, Fantasy            ",hindi
tt1956589,Padikkathavan,2009,163 min,4.9,565,Action            ,tamil
tt6808038,Chembarathipoo,2017,148 min,6.0,49,Romance            ,malayalam
tt0365737,Syriana,2005,128 min,6.9,"126,553","Drama, Thriller            ",urdu
tt0087678,Manzil Manzil,1984,162 min,5.6,109,"Drama, Family            ",urdu
tt0353143,Aacharyan,1993,-,4.4,11,-,malayalam
tt4656662,Aao Baby Pyar Karen,1983,-,-,-,Romance            ,hindi
tt0259583,Sitam,1982,-,6.0,14,"Drama, Family            ",hindi
tt3678422,Patiala Dreamz,2014,120 min,4.4,7,Drama            ,hindi
tt0370457,Devaki,1934,-,-,-,-,hindi
tt0376618,Ghar Ki Laaj,1941,-,-,-,-,hindi
tt5353494,Mora Balma Chhail Chhabila,2011,-,-,-,Family            ,hindi
tt12740666,28 Degree Celsius,2020,-,-,-,Romance            ,telugu
tt1279230,Manavude Mahaneeyudu,1980,-,8.4,29,-,telugu
tt5820924,Sambandho Ni Sonography,2016,-,-,-,Drama            ,gujarati
tt2644202,Vallinam,2014,132 min,7.1,323,"Drama, Sport            ",tamil
